time,"V(1,0)","P(3,0)","V(3,0)","V(5,0)"
5.580000e-10,4.384572e-19,1.329649e+01,1.753829e-18,3.507658e-18
5.582500e-10,2.849972e-18,1.329649e+01,7.015316e-18,0.000000e+00
5.585000e-10,-3.288429e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.587500e-10,3.507658e-18,1.329649e+01,-1.753829e-18,0.000000e+00
5.590000e-10,-3.288429e-18,1.329649e+01,5.261487e-18,3.507658e-18
5.592500e-10,3.507658e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.595000e-10,-3.288429e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.597500e-10,3.507658e-18,1.329649e+01,-3.507658e-18,0.000000e+00
5.600000e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.602500e-10,3.507658e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.605000e-10,-3.288429e-18,1.329649e+01,8.769145e-18,3.507658e-18
5.607500e-10,4.165344e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.610000e-10,-3.507658e-18,1.329649e+01,7.015316e-18,3.507658e-18
5.612500e-10,4.384572e-19,1.329649e+01,0.000000e+00,0.000000e+00
5.615000e-10,2.849972e-18,1.329649e+01,-1.753829e-18,0.000000e+00
5.617500e-10,-3.288429e-18,1.329649e+01,5.261487e-18,3.507658e-18
5.620000e-10,3.507658e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.622500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.625000e-10,3.507658e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.627500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.630000e-10,3.507658e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.632500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.635000e-10,3.507658e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.637500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.640000e-10,1.096143e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.642500e-10,3.288429e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.645000e-10,-3.507658e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.647500e-10,4.384572e-19,1.329649e+01,3.507658e-18,3.507658e-18
5.650000e-10,2.849972e-18,1.329649e+01,7.015316e-18,0.000000e+00
5.652500e-10,-3.288429e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.655000e-10,3.507658e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.657500e-10,-3.288429e-18,1.329649e+01,-1.753829e-18,0.000000e+00
5.660000e-10,3.507658e-18,1.329649e+01,5.261487e-18,3.507658e-18
5.662500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.665000e-10,3.507658e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.667500e-10,-3.288429e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.670000e-10,3.507658e-18,1.329649e+01,-3.507658e-18,3.507658e-18
5.672500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.675000e-10,4.165344e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.677500e-10,-3.507658e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.680000e-10,4.384572e-19,1.329649e+01,8.769145e-18,3.507658e-18
5.682500e-10,2.849972e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.685000e-10,-3.288429e-18,1.329649e+01,7.015316e-18,3.507658e-18
5.687500e-10,3.507658e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.690000e-10,-3.288429e-18,1.329649e+01,-1.753829e-18,3.507658e-18
5.692500e-10,3.507658e-18,1.329649e+01,5.261487e-18,0.000000e+00
5.695000e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.697500e-10,3.507658e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.700000e-10,-3.288429e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.702500e-10,3.507658e-18,1.329649e+01,-3.507658e-18,3.507658e-18
5.705000e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.707500e-10,1.096143e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.710000e-10,3.288429e-18,1.329649e+01,8.769145e-18,0.000000e+00
5.712500e-10,-3.507658e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.715000e-10,4.384572e-19,1.329649e+01,1.052297e-17,0.000000e+00
5.717500e-10,2.849972e-18,1.329649e+01,-1.052297e-17,3.507658e-18
5.720000e-10,-3.288429e-18,1.329649e+01,7.015316e-18,0.000000e+00
5.722500e-10,3.507658e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.725000e-10,-3.288429e-18,1.329649e+01,-3.507658e-18,0.000000e+00
5.727500e-10,3.507658e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.730000e-10,-3.288429e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.732500e-10,3.507658e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.735000e-10,-3.288429e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.737500e-10,3.507658e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.740000e-10,-3.288429e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.742500e-10,4.165344e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.745000e-10,-3.507658e-18,1.329649e+01,5.261487e-18,3.507658e-18
5.747500e-10,4.384572e-19,1.329649e+01,1.753829e-18,0.000000e+00
5.750000e-10,2.849972e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.752500e-10,-3.288429e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.755000e-10,3.507658e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.757500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.760000e-10,3.507658e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.762500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.765000e-10,3.507658e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.767500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.770000e-10,3.507658e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.772500e-10,-3.288429e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.775000e-10,1.096143e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.777500e-10,3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.780000e-10,-3.507658e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.782500e-10,4.384572e-19,1.329649e+01,3.507658e-18,0.000000e+00
5.785000e-10,2.849972e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.787500e-10,-3.288429e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.790000e-10,3.507658e-18,1.329649e+01,-3.507658e-18,0.000000e+00
5.792500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.795000e-10,3.507658e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.797500e-10,-3.288429e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.800000e-10,3.507658e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.802500e-10,-3.288429e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.805000e-10,3.507658e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.807500e-10,-3.288429e-18,1.329649e+01,5.261487e-18,3.507658e-18
5.810000e-10,4.165344e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.812500e-10,-3.507658e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.815000e-10,4.384572e-19,1.329649e+01,0.000000e+00,0.000000e+00
5.817500e-10,2.849972e-18,1.329649e+01,-3.507658e-18,3.507658e-18
5.820000e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.822500e-10,3.507658e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.825000e-10,-3.288429e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.827500e-10,3.507658e-18,1.329649e+01,8.769145e-18,0.000000e+00
5.830000e-10,-3.288429e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.832500e-10,3.507658e-18,1.329649e+01,7.015316e-18,0.000000e+00
5.835000e-10,-3.288429e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.837500e-10,3.507658e-18,1.329649e+01,-1.753829e-18,0.000000e+00
5.840000e-10,-3.288429e-18,1.329649e+01,5.261487e-18,3.507658e-18
5.842500e-10,1.096143e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.845000e-10,3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.847500e-10,-3.507658e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.850000e-10,4.384572e-19,1.329649e+01,3.507658e-18,3.507658e-18
5.852500e-10,2.849972e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.855000e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.857500e-10,3.507658e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.860000e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.862500e-10,3.507658e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.865000e-10,-3.288429e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.867500e-10,3.507658e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.870000e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.872500e-10,3.507658e-18,1.329649e+01,7.015316e-18,3.507658e-18
5.875000e-10,-3.288429e-18,1.329649e+01,-3.507658e-18,0.000000e+00
5.877500e-10,4.165344e-18,1.329649e+01,5.261487e-18,3.507658e-18
5.880000e-10,-3.507658e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.882500e-10,4.384572e-19,1.329649e+01,0.000000e+00,3.507658e-18
5.885000e-10,2.849972e-18,1.329649e+01,-3.507658e-18,0.000000e+00
5.887500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.890000e-10,3.507658e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.892500e-10,-3.288429e-18,1.329649e+01,8.769145e-18,3.507658e-18
5.895000e-10,3.507658e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.897500e-10,-3.288429e-18,1.329649e+01,7.015316e-18,3.507658e-18
5.900000e-10,3.507658e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.902500e-10,-3.288429e-18,1.329649e+01,-1.753829e-18,3.507658e-18
5.905000e-10,3.507658e-18,1.329649e+01,5.261487e-18,0.000000e+00
5.907500e-10,-3.288429e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.910000e-10,1.096143e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.912500e-10,3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.915000e-10,-3.507658e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.917500e-10,4.384572e-19,1.329649e+01,3.507658e-18,0.000000e+00
5.920000e-10,2.849972e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.922500e-10,-3.288429e-18,1.329649e+01,-3.507658e-18,0.000000e+00
5.925000e-10,3.507658e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.927500e-10,-3.288429e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.930000e-10,3.507658e-18,1.329649e+01,8.769145e-18,3.507658e-18
5.932500e-10,-3.288429e-18,1.329649e+01,1.753829e-18,0.000000e+00
5.935000e-10,3.507658e-18,1.329649e+01,7.015316e-18,3.507658e-18
5.937500e-10,-3.288429e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.940000e-10,3.507658e-18,1.329649e+01,-1.753829e-18,3.507658e-18
5.942500e-10,-3.288429e-18,1.329649e+01,5.261487e-18,0.000000e+00
5.945000e-10,4.165344e-18,1.329649e+01,3.507658e-18,3.507658e-18
5.947500e-10,-3.507658e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.950000e-10,4.384572e-19,1.329649e+01,0.000000e+00,3.507658e-18
5.952500e-10,2.849972e-18,1.329649e+01,-3.507658e-18,0.000000e+00
5.955000e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.957500e-10,3.507658e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.960000e-10,-3.288429e-18,1.329649e+01,8.769145e-18,0.000000e+00
5.962500e-10,3.507658e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.965000e-10,-3.288429e-18,1.329649e+01,7.015316e-18,0.000000e+00
5.967500e-10,3.507658e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.970000e-10,-3.288429e-18,1.329649e+01,-1.753829e-18,0.000000e+00
5.972500e-10,3.507658e-18,1.329649e+01,5.261487e-18,3.507658e-18
5.975000e-10,-3.288429e-18,1.329649e+01,3.507658e-18,0.000000e+00
5.977500e-10,1.096143e-18,1.329649e+01,0.000000e+00,3.507658e-18
5.980000e-10,3.288429e-18,1.329649e+01,0.000000e+00,0.000000e+00
5.982500e-10,-3.507658e-18,1.329649e+01,-3.507658e-18,3.507658e-18
5.985000e-10,4.384572e-19,1.329649e+01,7.015316e-18,0.000000e+00
5.987500e-10,2.849972e-18,1.329649e+01,-5.261487e-18,3.507658e-18
5.990000e-10,-3.288429e-18,1.329649e+01,1.052297e-17,0.000000e+00
5.992500e-10,3.507658e-18,1.329649e+01,1.753829e-18,3.507658e-18
5.995000e-10,-3.288429e-18,1.329649e+01,7.015316e-18,0.000000e+00
5.997500e-10,3.507658e-18,1.329649e+01,0.000000e+00,0.000000e+00
6.000000e-10,-3.288429e-18,1.329649e+01,-1.753829e-18,3.507658e-18
6.002500e-10,4.246967e-04,1.329649e+01,1.568485e-10,5.296563e-16
6.005000e-10,3.749918e-04,1.329649e+01,1.003144e-09,6.268185e-15
6.007500e-10,4.554079e-04,1.329649e+01,3.906483e-09,4.122901e-14
6.010000e-10,5.183226e-04,1.329650e+01,1.153903e-08,1.968182e-13
6.012500e-10,5.549696e-04,1.329651e+01,2.819625e-08,7.552163e-13
6.015000e-10,5.689760e-04,1.329655e+01,5.962653e-08,2.458575e-12
6.017500e-10,5.717297e-04,1.329662e+01,1.121420e-07,7.019265e-12
6.020000e-10,5.769214e-04,1.329674e+01,1.910223e-07,1.796597e-11
6.022500e-10,5.967664e-04,1.329693e+01,2.986025e-07,4.187258e-11
6.025000e-10,6.405288e-04,1.329721e+01,4.327914e-07,8.989421e-11
6.027500e-10,7.138930e-04,1.329760e+01,5.869221e-07,1.793427e-10
6.030000e-10,8.148433e-04,1.329811e+01,7.516495e-07,3.348077e-10
6.032500e-10,9.192679e-04,1.329875e+01,9.190471e-07,5.881627e-10
6.035000e-10,9.656374e-04,1.329951e+01,1.088246e-06,9.768049e-10
6.037500e-10,8.962777e-04,1.330041e+01,1.271235e-06,1.539796e-09
6.040000e-10,7.379334e-04,1.330147e+01,1.497194e-06,2.312242e-09
6.042500e-10,5.794571e-04,1.330274e+01,1.814009e-06,3.319207e-09
6.045000e-10,4.948076e-04,1.330432e+01,2.286032e-06,4.571480e-09
6.047500e-10,4.999526e-04,1.330636e+01,2.987789e-06,6.066209e-09
6.050000e-10,5.614390e-04,1.330906e+01,3.995891e-06,7.795373e-09
6.052500e-10,6.331169e-04,1.331269e+01,5.383861e-06,9.764003e-09
6.055000e-10,6.846035e-04,1.331756e+01,7.222507e-06,1.201794e-08
6.057500e-10,7.115118e-04,1.332403e+01,9.578997e-06,1.467806e-08
6.060000e-10,7.287478e-04,1.333252e+01,1.250666e-05,1.797521e-08
6.062500e-10,-9.115545e-05,1.334347e+01,1.603613e-05,2.227802e-08
6.065000e-10,3.152953e-05,1.335735e+01,2.018368e-05,2.810583e-08
6.067500e-10,-1.298313e-04,1.337463e+01,2.499557e-05,3.612065e-08
6.070000e-10,-2.900595e-04,1.339590e+01,3.063169e-05,4.709670e-08
6.072500e-10,-4.207127e-04,1.342196e+01,3.745409e-05,6.187262e-08
6.075000e-10,-4.994387e-04,1.345398e+01,4.607018e-05,8.129923e-08
6.077500e-10,-5.189006e-04,1.349370e+01,5.735985e-05,1.062047e-07
6.080000e-10,-4.920768e-04,1.354370e+01,7.259027e-05,1.374058e-07
6.082500e-10,-4.446320e-04,1.360777e+01,9.361016e-05,1.757995e-07
6.085000e-10,-4.024223e-04,1.369127e+01,1.227041e-04,2.225693e-07
6.087500e-10,-3.836258e-04,1.380069e+01,1.611061e-04,2.795320e-07
6.090000e-10,-3.970698e-04,1.394210e+01,2.072080e-04,3.496246e-07
6.092500e-10,-4.440732e-04,1.412018e+01,2.585621e-04,4.374830e-07
6.095000e-10,-5.210508e-04,1.433921e+01,3.152869e-04,5.500225e-07
6.097500e-10,-6.208268e-04,1.460565e+01,3.819646e-04,6.969085e-07
6.100000e-10,-7.303743e-04,1.493037e+01,4.658302e-04,8.908713e-07
6.102500e-10,-8.237619e-04,1.532488e+01,5.652805e-04,1.147959e-06
6.105000e-10,-8.594430e-04,1.578449e+01,6.478894e-04,1.487970e-06
6.107500e-10,-8.045680e-04,1.627136e+01,6.588640e-04,1.935388e-06
6.110000e-10,-6.723341e-04,1.673316e+01,5.914325e-04,2.521222e-06
6.112500e-10,-5.166154e-04,1.714162e+01,5.025845e-04,3.286321e-06
6.115000e-10,-3.946745e-04,1.751131e+01,4.611500e-04,4.286928e-06
6.117500e-10,-3.399304e-04,1.788437e+01,4.933215e-04,5.602672e-06
6.120000e-10,-3.555715e-04,1.828092e+01,5.375008e-04,7.344691e-06
6.122500e-10,1.086259e-06,1.866605e+01,4.994673e-04,9.660904e-06
6.125000e-10,-1.402503e-04,1.898108e+01,3.685734e-04,1.273908e-05
6.127500e-10,-1.500434e-04,1.918467e+01,1.946696e-04,1.681372e-05
6.130000e-10,-1.624633e-04,1.927188e+01,3.820601e-05,2.218971e-05
6.132500e-10,-1.868248e-04,1.927237e+01,-5.645306e-05,2.929533e-05
6.135000e-10,-2.321555e-04,1.923472e+01,-7.466342e-05,3.875997e-05
6.137500e-10,-3.078600e-04,1.920618e+01,-3.156576e-05,5.150421e-05
6.140000e-10,-4.242405e-04,1.921666e+01,3.947186e-05,6.889916e-05
6.142500e-10,-5.844804e-04,1.927233e+01,1.030316e-04,9.309457e-05
6.145000e-10,-7.497478e-04,1.935929e+01,1.350744e-04,1.275224e-04
6.147500e-10,-8.027420e-04,1.945353e+01,1.288528e-04,1.772353e-04
6.150000e-10,-6.603928e-04,1.953190e+01,9.271288e-05,2.488548e-04
6.152500e-10,-3.858744e-04,1.958012e+01,4.364719e-05,3.525377e-04
6.155000e-10,-9.126208e-05,1.959607e+01,-2.587826e-07,5.065065e-04
6.157500e-10,1.413529e-04,1.958794e+01,-2.654946e-05,7.377747e-04
6.160000e-10,2.743912e-04,1.956906e+01,-3.192610e-05,1.058024e-03
6.162500e-10,3.020764e-04,1.955195e+01,-2.136207e-05,1.381122e-03
6.165000e-10,2.417943e-04,1.954417e+01,-4.089443e-06,1.462630e-03
6.167500e-10,1.297409e-04,1.954715e+01,1.099834e-05,1.196263e-03
6.170000e-10,9.884139e-06,1.955753e+01,1.853609e-05,7.468374e-04
6.172500e-10,-8.117011e-05,1.956995e+01,1.769778e-05,2.976398e-04
6.175000e-10,-1.245817e-04,1.957980e+01,1.126230e-05,-4.774729e-05
6.177500e-10,-1.210339e-04,1.958487e+01,3.530328e-06,-2.576618e-04
6.180000e-10,-8.519530e-05,1.958560e+01,-1.879362e-06,-3.359543e-04
6.182500e-10,-3.692876e-05,1.958412e+01,-3.423902e-06,-3.036834e-04
6.185000e-10,6.508496e-06,1.958272e+01,-1.786710e-06,-1.984313e-04
6.187500e-10,3.478119e-05,1.958275e+01,9.900560e-07,-6.827246e-05
6.190000e-10,4.511641e-05,1.958416e+01,2.759268e-06,4.398718e-05
6.192500e-10,4.050690e-05,1.958579e+01,2.285049e-06,1.137829e-04
6.195000e-10,2.696335e-05,1.958616e+01,-3.351202e-07,1.374590e-04
6.197500e-10,1.091035e-05,1.958431e+01,-3.889458e-06,1.261326e-04
6.200000e-10,-2.661954e-06,1.958029e+01,-6.718878e-06,9.647471e-05
6.202500e-10,-1.106657e-05,1.957516e+01,-7.499027e-06,6.331318e-05
6.205000e-10,-1.388493e-05,1.957051e+01,-5.794023e-06,3.598046e-05
6.207500e-10,-1.231779e-05,1.956786e+01,-2.173296e-06,1.797903e-05
6.210000e-10,-8.300742e-06,1.956804e+01,2.098028e-06,8.603324e-06
6.212500e-10,-3.718305e-06,1.957094e+01,5.602573e-06,5.151838e-06
6.215000e-10,8.758888e-08,1.957560e+01,7.295978e-06,4.761576e-06
6.217500e-10,2.476286e-06,1.958061e+01,6.822329e-06,5.422459e-06
6.220000e-10,3.411321e-06,1.958458e+01,4.546343e-06,6.193564e-06
6.222500e-10,3.233142e-06,1.958658e+01,1.341368e-06,6.910795e-06
6.225000e-10,2.418281e-06,1.958636e+01,-1.755801e-06,7.727819e-06
6.227500e-10,1.400086e-06,1.958432e+01,-3.889690e-06,8.745869e-06
6.230000e-10,4.776156e-07,1.958130e+01,-4.619258e-06,9.852005e-06
6.232500e-10,-1.984971e-07,1.957827e+01,-3.982633e-06,1.075877e-05
6.235000e-10,-5.936067e-07,1.957605e+01,-2.401931e-06,1.115584e-05
6.237500e-10,-7.418496e-07,1.957506e+01,-4.879140e-07,1.086291e-05
6.240000e-10,-7.060334e-07,1.957533e+01,1.174541e-06,9.905743e-06
6.242500e-10,-5.531858e-07,1.957652e+01,2.189791e-06,8.494558e-06
6.245000e-10,-3.439666e-07,1.957815e+01,2.424608e-06,6.933221e-06
6.247500e-10,-1.295121e-07,1.957970e+01,1.988958e-06,5.509660e-06
6.250000e-10,5.014526e-08,1.958080e+01,1.150875e-06,4.412752e-06
6.252500e-10,1.686189e-07,1.958128e+01,2.255909e-07,3.699825e-06
6.255000e-10,2.158854e-07,1.958117e+01,-5.227962e-07,3.314536e-06
6.257500e-10,1.988638e-07,1.958066e+01,-9.417739e-07,3.136775e-06
6.260000e-10,1.381442e-07,1.957998e+01,-1.004893e-06,3.039324e-06
6.262500e-10,6.106760e-08,1.957936e+01,-7.875195e-07,2.929912e-06
6.265000e-10,-6.749436e-09,1.957894e+01,-4.204363e-07,2.768274e-06
6.267500e-10,-4.851382e-08,1.957878e+01,-4.000212e-08,2.559624e-06
6.270000e-10,-5.962013e-08,1.957885e+01,2.502506e-07,2.334136e-06
6.272500e-10,-4.650171e-08,1.957908e+01,3.988373e-07,2.124270e-06
6.275000e-10,-2.197423e-08,1.957936e+01,4.061045e-07,1.949084e-06
6.277500e-10,7.289074e-10,1.957961e+01,3.098796e-07,1.809338e-06
6.280000e-10,1.285108e-08,1.957977e+01,1.648306e-07,1.691989e-06
6.282500e-10,1.233240e-08,1.957984e+01,2.298166e-08,1.579467e-06
6.285000e-10,3.028478e-09,1.957982e+01,-7.955980e-08,1.458565e-06
6.287500e-10,-8.199574e-09,1.957975e+01,-1.277559e-07,1.325366e-06
6.290000e-10,-1.499138e-08,1.957967e+01,-1.255563e-07,1.185190e-06
6.292500e-10,-1.410452e-08,1.957959e+01,-8.922576e-08,1.048774e-06
6.295000e-10,-6.273561e-09,1.957955e+01,-3.924709e-08,9.270787e-07
6.297500e-10,4.713272e-09,1.957954e+01,6.544266e-09,8.270780e-07
6.300000e-10,1.403975e-08,1.957955e+01,3.704503e-08,7.498977e-07
6.302500e-10,1.799545e-08,1.957958e+01,4.886780e-08,6.914778e-07
6.305000e-10,1.535225e-08,1.957961e+01,4.486849e-08,6.449190e-07
6.307500e-10,7.560473e-09,1.957964e+01,3.136930e-08,6.032663e-07
6.310000e-10,-2.129114e-09,1.957966e+01,1.526113e-08,5.616284e-07
6.312500e-10,-1.011413e-08,1.957966e+01,1.853834e-09,5.180504e-07
6.315000e-10,-1.382105e-08,1.957966e+01,-6.132838e-09,4.731624e-07
6.317500e-10,-1.250800e-08,1.957966e+01,-8.495411e-09,4.290569e-07
6.320000e-10,-7.280516e-09,1.957965e+01,-6.750497e-09,3.880042e-07
6.322500e-10,-4.373282e-10,1.957965e+01,-3.083118e-09,3.515049e-07
6.325000e-10,5.509588e-09,1.957965e+01,5.586720e-10,3.199175e-07
6.327500e-10,8.736098e-09,1.957965e+01,2.989482e-09,2.926211e-07
6.330000e-10,8.620777e-09,1.957965e+01,3.889778e-09,2.684945e-07
6.332500e-10,5.757700e-09,1.957965e+01,3.591080e-09,2.464361e-07
6.335000e-10,1.549647e-09,1.957966e+01,2.717793e-09,2.257192e-07
6.337500e-10,-2.403077e-09,1.957966e+01,1.852987e-09,2.060965e-07
6.340000e-10,-4.871055e-09,1.957966e+01,1.335267e-09,1.876893e-07
6.342500e-10,-5.335104e-09,1.957966e+01,1.215715e-09,1.707677e-07
6.345000e-10,-4.024422e-09,1.957966e+01,1.339040e-09,1.555382e-07
6.347500e-10,-1.698361e-09,1.957966e+01,1.479692e-09,1.420214e-07
6.350000e-10,7.048711e-10,1.957966e+01,1.464413e-09,1.300409e-07
6.352500e-10,2.408817e-09,1.957966e+01,1.237697e-09,1.192976e-07
6.355000e-10,3.017592e-09,1.957967e+01,8.604362e-10,1.094773e-07
6.357500e-10,2.565467e-09,1.957967e+01,4.600247e-10,1.003408e-07
6.360000e-10,1.416134e-09,1.957967e+01,1.639833e-10,9.176534e-08
6.362500e-10,7.647738e-11,1.957967e+01,4.730194e-11,8.373470e-08
6.365000e-10,-9.959039e-10,1.957967e+01,1.110570e-10,7.629405e-08
6.367500e-10,-1.527401e-09,1.957967e+01,2.937454e-10,6.949620e-08
6.370000e-10,-1.474345e-09,1.957967e+01,5.040515e-10,6.336080e-08
6.372500e-10,-9.851815e-10,1.957967e+01,6.582754e-10,5.785824e-08
6.375000e-10,-3.100455e-10,1.957967e+01,7.076786e-10,5.291730e-08
6.377500e-10,3.011761e-10,1.957967e+01,6.479910e-10,4.844713e-08
6.380000e-10,6.769632e-10,1.957967e+01,5.115328e-10,4.436146e-08
6.382500e-10,7.591331e-10,1.957967e+01,3.485436e-10,4.059549e-08
6.385000e-10,5.937924e-10,1.957967e+01,2.066462e-10,3.711123e-08
6.387500e-10,2.917381e-10,1.957967e+01,1.159563e-10,3.389263e-08
6.390000e-10,-2.172165e-11,1.957967e+01,8.360142e-11,3.093509e-08
6.392500e-10,-2.490797e-10,1.957967e+01,9.722775e-11,2.823475e-08
6.395000e-10,-3.437065e-10,1.957967e+01,1.340612e-10,2.578146e-08
6.397500e-10,-3.112795e-10,1.957967e+01,1.710339e-10,2.355697e-08
6.400000e-10,-1.946189e-10,1.957967e+01,1.922680e-10,2.153721e-08
6.402500e-10,-5.093134e-11,1.957967e+01,1.920943e-10,1.969665e-08
6.405000e-10,6.946627e-11,1.957967e+01,1.738096e-10,1.801248e-08
6.407500e-10,1.367033e-10,1.957967e+01,1.457997e-10,1.646692e-08
6.410000e-10,1.450160e-10,1.957967e+01,1.171132e-10,1.504749e-08
6.412500e-10,1.080132e-10,1.957967e+01,9.417893e-11,1.374558e-08
6.415000e-10,4.927004e-11,1.957967e+01,7.946457e-11,1.255443e-08
6.417500e-10,-7.575068e-12,1.957967e+01,7.195605e-11,1.146736e-08
6.420000e-10,-4.602524e-11,1.957967e+01,6.872080e-11,1.047687e-08
6.422500e-10,-5.975263e-11,1.957967e+01,6.664705e-11,9.574572e-09
6.425000e-10,-5.167315e-11,1.957967e+01,6.366249e-11,8.751776e-09
6.427500e-10,-3.045584e-11,1.957967e+01,5.914204e-11,8.000238e-09
6.430000e-10,-6.259666e-12,1.957967e+01,5.360917e-11,7.312733e-09
6.432500e-10,1.277544e-11,1.957967e+01,4.807336e-11,6.683271e-09
