time,"V(2)","V(22)","V(222)","V(2222)","V(R169)","V(R170)","V(R171)","V(R172)","V(R173)","V(R174)","V(R175)","V(R176)"
5.622500e-10,-4.814627e-12,1.753829e-18,1.753829e-17,1.227680e-17,-1.892504e-10,-1.674737e-10,-2.056185e-10,-1.892515e-10,-2.160977e-10,-6.460448e-15,-2.056185e-10,-1.892515e-10
5.625000e-10,-2.012740e-12,-7.015316e-18,-9.646059e-18,-1.403063e-17,-1.474220e-10,-1.177316e-10,-1.729356e-10,-1.474235e-10,-1.935197e-10,2.422476e-16,-1.729356e-10,-1.474235e-10
5.627500e-10,9.927049e-13,-8.769145e-18,5.261487e-18,1.578446e-17,-9.257309e-11,-5.768265e-11,-1.248936e-10,-9.257497e-11,-1.536976e-10,6.340969e-15,-1.248936e-10,-9.257497e-11
5.630000e-10,3.913690e-12,9.646059e-18,0.000000e+00,-1.403063e-17,-2.970633e-11,7.228796e-12,-6.589123e-11,-2.970837e-11,-1.002802e-10,1.135736e-14,-6.589123e-11,-2.970837e-11
5.632500e-10,6.477872e-12,1.227680e-17,8.769145e-19,3.507658e-18,3.551090e-11,7.120214e-11,-1.286166e-12,3.550888e-11,-3.814487e-11,1.495172e-14,-1.286168e-12,3.550887e-11
5.635000e-10,8.453296e-12,0.000000e+00,8.769145e-19,1.753829e-18,9.729618e-11,1.286317e-10,6.313592e-11,9.729435e-11,2.709685e-11,1.693519e-14,6.313592e-11,9.729435e-11
5.637500e-10,9.668822e-12,-1.315372e-17,8.769145e-19,3.507658e-18,1.502927e-10,1.746195e-10,1.217137e-10,1.502912e-10,8.964615e-11,1.727247e-14,1.217137e-10,1.502912e-10
5.640000e-10,1.002781e-11,2.981509e-17,-8.769145e-19,1.753829e-18,1.900499e-10,2.054024e-10,1.694306e-10,1.900489e-10,1.440619e-10,1.607845e-14,1.694306e-10,1.900489e-10
5.642500e-10,9.514105e-12,-1.666138e-17,8.769145e-19,8.769145e-19,2.134024e-10,2.186592e-10,2.023558e-10,2.134019e-10,1.857516e-10,1.359031e-14,2.023558e-10,2.134019e-10
5.645000e-10,8.190108e-12,5.261487e-18,7.015316e-18,3.507658e-18,2.187156e-10,2.136727e-10,2.179680e-10,2.187157e-10,2.113657e-10,1.013691e-14,2.179680e-10,2.187157e-10
5.647500e-10,6.188685e-12,1.052297e-17,-3.507658e-18,3.507658e-18,2.059820e-10,1.913398e-10,2.153375e-10,2.059827e-10,2.190616e-10,6.094556e-15,2.153375e-10,2.059827e-10
5.650000e-10,3.698076e-12,-1.578446e-17,-2.630743e-17,8.769145e-19,1.767664e-10,1.540354e-10,1.951562e-10,1.767676e-10,2.086202e-10,1.866951e-15,1.951562e-10,1.767676e-10
5.652500e-10,9.428935e-13,1.578446e-17,2.016903e-17,1.753829e-18,1.340107e-10,1.053489e-10,1.596189e-10,1.340122e-10,1.814096e-10,-2.163567e-15,1.596189e-10,1.340122e-10
5.655000e-10,-1.836356e-12,-6.138401e-18,-5.261487e-18,1.227680e-17,8.172439e-11,4.972351e-11,1.121759e-10,8.172615e-11,1.402081e-10,-5.665744e-15,1.121759e-10,8.172615e-11
5.657500e-10,-4.405681e-12,8.769145e-19,1.227680e-17,-1.753829e-18,2.459274e-11,-7.965053e-12,5.718204e-11,2.459458e-11,8.890707e-11,-8.383302e-15,5.718204e-11,2.459459e-11
5.660000e-10,-6.557538e-12,0.000000e+00,-2.630743e-18,-8.769145e-18,-3.245805e-11,-6.284895e-11,-5.180951e-13,-3.245629e-11,3.212787e-11,-1.014886e-14,-5.180951e-13,-3.245629e-11
5.662500e-10,-8.126719e-12,-3.507658e-18,8.769145e-19,1.578446e-17,-8.469747e-11,-1.104888e-10,-5.603110e-11,-8.469594e-11,-2.520959e-11,-1.089281e-14,-5.603110e-11,-8.469594e-11
5.665000e-10,-9.003776e-12,3.507658e-18,8.769145e-19,-3.507658e-18,-1.279904e-10,-1.472373e-10,-1.048397e-10,-1.279892e-10,-7.832552e-11,-1.063390e-14,-1.048397e-10,-1.279892e-10
5.667500e-10,-9.141191e-12,-8.769145e-18,4.384572e-18,-1.753829e-18,-1.591267e-10,-1.705169e-10,-1.431759e-10,-1.591260e-10,-1.229869e-10,-9.482295e-15,-1.431759e-10,-1.591260e-10
5.670000e-10,-8.554619e-12,1.753829e-17,8.769145e-19,1.227680e-17,-1.760546e-10,-1.789919e-10,-1.683107e-10,-1.760543e-10,-1.558478e-10,-7.609645e-15,-1.683107e-10,-1.760543e-10
5.672500e-10,-7.319167e-12,-1.578446e-17,1.753829e-18,-8.769145e-19,-1.780027e-10,-1.726245e-10,-1.787413e-10,-1.780029e-10,-1.746961e-10,-5.241866e-15,-1.787413e-10,-1.780029e-10
5.675000e-10,-5.559722e-12,6.138401e-18,5.261487e-18,-1.315372e-17,-1.654862e-10,-1.526167e-10,-1.742619e-10,-1.654868e-10,-1.785913e-10,-2.623509e-15,-1.742619e-10,-1.654868e-10
5.677500e-10,-3.438855e-12,1.578446e-17,-1.753829e-18,1.403063e-17,-1.402015e-10,-1.212488e-10,-1.559203e-10,-1.402025e-10,-1.678847e-10,-1.096143e-19,-1.559203e-10,-1.402024e-10
5.680000e-10,-1.141032e-12,-2.981509e-17,0.000000e+00,-2.630743e-18,-1.048252e-10,-8.163392e-11,-1.258690e-10,-1.048265e-10,-1.441285e-10,2.403184e-15,-1.258690e-10,-1.048265e-10
5.682500e-10,1.143292e-12,2.806126e-17,3.507658e-18,-1.227680e-17,-6.274039e-11,-3.741413e-11,-8.712885e-11,-6.274180e-11,-1.098860e-10,4.399699e-15,-8.712885e-11,-6.274181e-11
5.685000e-10,3.233708e-12,-5.261487e-18,0.000000e+00,5.261487e-18,-1.771608e-11,7.571991e-12,-4.329171e-11,-1.771753e-11,-6.846576e-11,5.850335e-15,-4.329171e-11,-1.771753e-11
5.687500e-10,4.974239e-12,4.384572e-18,-9.646059e-18,8.769145e-19,2.642833e-11,4.962101e-11,1.810344e-12,2.642696e-11,-2.360555e-11,6.677923e-15,1.810346e-12,2.642696e-11
5.690000e-10,6.244409e-12,8.769145e-19,1.666138e-17,8.769145e-19,6.614511e-11,8.546672e-11,4.443831e-11,6.614393e-11,2.086298e-11,6.863829e-15,4.443832e-11,6.614393e-11
5.692500e-10,6.967679e-12,1.753829e-18,-2.893818e-17,-7.892230e-18,9.843971e-11,1.125288e-10,8.125372e-11,9.843880e-11,6.133973e-11,6.447952e-15,8.125372e-11,9.843880e-11
5.695000e-10,7.114766e-12,1.227680e-17,2.279978e-17,2.630743e-18,1.210900e-10,1.290896e-10,1.095753e-10,1.210894e-10,9.474422e-11,5.514477e-15,1.095753e-10,1.210894e-10
5.697500e-10,6.703942e-12,-1.753829e-18,-3.507658e-18,3.507658e-18,1.327882e-10,1.343889e-10,1.275660e-10,1.327880e-10,1.187440e-10,4.188801e-15,1.275660e-10,1.327880e-10
5.700000e-10,5.796582e-12,-8.769145e-18,8.769145e-19,0.000000e+00,1.331984e-10,1.286328e-10,1.343389e-10,1.331985e-10,1.319073e-10,2.614959e-15,1.343389e-10,1.331985e-10
5.702500e-10,4.490073e-12,1.753829e-18,8.769145e-19,-9.646059e-18,1.229285e-10,1.129209e-10,1.299766e-10,1.229290e-10,1.337714e-10,9.516714e-16,1.299766e-10,1.229290e-10
5.705000e-10,2.907909e-12,1.227680e-17,-2.630743e-18,4.384572e-18,1.034260e-10,8.910367e-11,1.154693e-10,1.034267e-10,1.248259e-10,-6.581243e-16,1.154693e-10,1.034267e-10
5.707500e-10,1.188437e-12,-2.630743e-18,8.769145e-19,1.490755e-17,7.680896e-11,5.958535e-11,9.258005e-11,7.680987e-11,1.064173e-10,-2.075328e-15,9.258004e-11,7.680987e-11
5.710000e-10,-5.269765e-13,-2.630743e-18,-5.261487e-18,-2.630743e-18,4.565155e-11,2.709264e-11,6.365352e-11,4.565256e-11,8.058784e-11,-3.196572e-15,6.365351e-11,4.565257e-11
5.712500e-10,-2.105890e-12,8.769145e-19,1.753829e-18,1.753829e-18,1.274455e-11,-5.569346e-12,3.138826e-11,1.274558e-11,4.986551e-11,-3.952692e-15,3.138826e-11,1.274559e-11
5.715000e-10,-3.433593e-12,-3.507658e-18,8.769145e-18,-1.753829e-18,-1.914760e-11,-3.575280e-11,-1.407107e-12,-1.914665e-11,1.702680e-11,-4.308171e-15,-1.407109e-12,-1.914665e-11
5.717500e-10,-4.422434e-12,3.507658e-18,-1.753829e-18,1.227680e-17,-4.751267e-11,-6.117515e-11,-3.205178e-11,-4.751185e-11,-1.514708e-11,-4.268929e-15,-3.205178e-11,-4.751186e-11
5.720000e-10,-5.016217e-12,1.753829e-18,-1.139989e-17,-2.630743e-18,-7.028134e-11,-8.008384e-11,-5.820529e-11,-7.028073e-11,-4.409935e-11,-3.870372e-15,-5.820529e-11,-7.028073e-11
5.722500e-10,-5.193075e-12,-1.052297e-17,1.841520e-17,-2.630743e-18,-8.596954e-11,-9.136679e-11,-7.803866e-11,-8.596917e-11,-6.769389e-11,-3.177390e-15,-7.803866e-11,-8.596918e-11
5.725000e-10,-4.964853e-12,1.578446e-17,-3.507658e-18,8.769145e-19,-9.376316e-11,-9.460293e-11,-9.035233e-11,-9.376304e-11,-8.436437e-11,-2.269235e-15,-9.035233e-11,-9.376304e-11
5.727500e-10,-4.374272e-12,-1.403063e-17,4.384572e-18,-3.507658e-18,-9.354204e-11,-9.005236e-11,-9.463462e-11,-9.354217e-11,-9.320685e-11,-1.244342e-15,-9.463462e-11,-9.354216e-11
5.730000e-10,-3.489548e-12,3.507658e-18,-8.769145e-19,3.507658e-18,-8.584516e-11,-7.859098e-11,-9.105961e-11,-8.584551e-11,-9.401160e-11,-1.994980e-16,-9.105961e-11,-8.584551e-11
5.732500e-10,-2.397344e-12,1.227680e-17,1.753829e-18,1.753829e-18,-7.178372e-11,-6.159867e-11,-8.042857e-11,-7.178425e-11,-8.723576e-11,7.758501e-16,-8.042856e-11,-7.178424e-11
5.735000e-10,-1.194594e-12,-2.630743e-17,1.753829e-18,1.753829e-18,-5.291270e-11,-4.081321e-11,-6.406346e-11,-5.291335e-11,-7.392255e-11,1.600917e-15,-6.406346e-11,-5.291335e-11
5.737500e-10,1.900361e-14,2.104595e-17,1.753829e-18,1.753829e-18,-3.107447e-11,-1.816450e-11,-4.366462e-11,-3.107518e-11,-5.557762e-11,2.222759e-15,-4.366462e-11,-3.107518e-11
5.740000e-10,1.149928e-12,-4.384572e-18,-8.769145e-18,1.753829e-18,-8.229015e-12,4.395949e-12,-2.114666e-11,-8.229724e-12,-3.401538e-11,2.605203e-15,-2.114665e-11,-8.229727e-12
5.742500e-10,2.117064e-12,1.753829e-18,5.261487e-18,1.753829e-18,1.371397e-11,2.505580e-11,1.532281e-12,1.371331e-11,-1.119022e-11,2.735754e-15,1.532284e-12,1.371331e-11
5.745000e-10,2.857365e-12,3.507658e-18,1.753829e-18,1.753829e-18,3.304764e-11,4.228044e-11,2.253334e-11,3.304709e-11,1.097252e-11,2.624605e-15,2.253334e-11,3.304709e-11
5.747500e-10,3.329828e-12,1.753829e-18,1.227680e-17,-1.052297e-17,4.839346e-11,5.491912e-11,4.027899e-11,4.839306e-11,3.073184e-11,2.301352e-15,4.027899e-11,4.839305e-11
5.750000e-10,3.516481e-12,-1.139989e-17,-1.227680e-17,3.507658e-18,5.879118e-11,6.227247e-11,5.356387e-11,5.879095e-11,4.666056e-11,1.811596e-15,5.356387e-11,5.879094e-11
5.752500e-10,3.422987e-12,1.753829e-17,-5.261487e-18,1.753829e-18,6.374824e-11,6.411820e-11,6.162754e-11,6.374817e-11,5.774031e-11,1.208388e-15,6.162754e-11,6.374817e-11
5.755000e-10,3.076234e-12,0.000000e+00,1.578446e-17,3.507658e-18,6.324741e-11,6.069595e-11,6.418565e-11,6.324751e-11,6.341633e-11,5.541003e-16,6.418565e-11,6.324752e-11
5.757500e-10,2.520407e-12,1.139989e-17,-1.753829e-18,1.753829e-18,5.771501e-11,5.265535e-11,6.141997e-11,5.771526e-11,6.361057e-11,-9.097988e-17,6.141997e-11,5.771526e-11
5.760000e-10,1.813070e-12,0.000000e+00,1.753829e-18,8.769145e-19,4.795492e-11,4.097417e-11,5.393087e-11,4.795529e-11,5.869468e-11,-6.743472e-16,5.393087e-11,4.795529e-11
5.762500e-10,1.019027e-12,-1.227680e-17,1.753829e-18,3.507658e-18,3.505639e-11,2.685536e-11,4.265891e-11,3.505684e-11,4.942816e-11,-1.149854e-15,4.265890e-11,3.505684e-11
5.765000e-10,2.053611e-13,6.138401e-18,1.753829e-18,3.507658e-18,2.028501e-11,1.161300e-11,2.878404e-11,2.028549e-11,3.686903e-11,-1.488891e-15,2.878404e-11,2.028550e-11
5.767500e-10,-5.644348e-13,1.227680e-17,-8.769145e-18,8.769145e-19,4.967048e-12,-3.442629e-12,1.361251e-11,4.967522e-12,2.226645e-11,-1.673043e-15,1.361251e-11,4.967521e-12
5.770000e-10,-1.234655e-12,-1.753829e-18,2.806126e-17,1.578446e-17,-9.622910e-12,-1.711146e-11,-1.538641e-12,-9.622478e-12,6.945301e-12,-1.700995e-15,-1.538641e-12,-9.622479e-12
5.772500e-10,-1.761494e-12,0.000000e+00,-7.015316e-18,-5.261487e-18,-2.236194e-11,-2.839331e-11,-1.544950e-11,-2.236159e-11,-7.807083e-12,-1.583159e-15,-1.544950e-11,-2.236159e-11
5.775000e-10,-2.115302e-12,0.000000e+00,8.769145e-19,-1.227680e-17,-3.235917e-11,-3.655468e-11,-2.708956e-11,-3.235891e-11,-2.084303e-11,-1.341898e-15,-2.708956e-11,-3.235891e-11
5.777500e-10,-2.282140e-12,-1.753829e-18,8.769145e-19,1.403063e-17,-3.901128e-11,-4.116892e-11,-3.568779e-11,-3.901113e-11,-3.123774e-11,-1.008232e-15,-3.568779e-11,-3.901113e-11
5.780000e-10,-2.263214e-12,-1.753829e-18,8.769145e-19,-8.769145e-19,-4.203048e-11,-4.212831e-11,-4.077632e-11,-4.203045e-11,-3.834830e-11,-6.180055e-16,-4.077632e-11,-4.203045e-11
5.782500e-10,-2.074204e-12,8.769145e-19,-1.139989e-17,1.753829e-18,-4.144466e-11,-3.962924e-11,-4.220623e-11,-4.144474e-11,-4.184527e-11,-2.095826e-16,-4.220623e-11,-4.144474e-11
5.785000e-10,-1.742450e-12,-1.403063e-17,1.841520e-17,1.227680e-17,-3.757167e-11,-3.413360e-11,-4.013608e-11,-3.757185e-11,-4.171639e-11,1.817405e-16,-4.013608e-11,-3.757185e-11
5.787500e-10,-1.304394e-12,1.753829e-17,-5.261487e-18,-1.753829e-18,-3.097189e-11,-2.631143e-11,-3.499612e-11,-3.097214e-11,-3.824405e-11,5.235179e-16,-3.499612e-11,-3.097214e-11
5.790000e-10,-8.016980e-13,-1.403063e-17,2.630743e-18,-1.227680e-17,-2.238449e-11,-1.697073e-11,-2.743308e-11,-2.238479e-11,-3.196039e-11,7.915249e-16,-2.743308e-11,-2.238479e-11
5.792500e-10,-2.778162e-13,3.507658e-18,1.753829e-18,1.578446e-17,-1.265387e-11,-6.981412e-12,-1.824125e-11,-1.265419e-11,-2.358534e-11,9.694290e-16,-1.824124e-11,-1.265420e-11
5.795000e-10,2.254573e-13,1.227680e-17,1.753829e-18,-2.630743e-18,-2.653033e-12,2.800198e-12,-8.286838e-12,-2.653347e-12,-1.395393e-11,1.049667e-15,-8.286838e-12,-2.653345e-12
5.797500e-10,6.713114e-13,-2.630743e-17,-8.769145e-18,-1.315372e-17,6.789605e-12,1.159996e-11,1.567970e-12,6.789322e-12,-3.939731e-12,1.033663e-15,1.567972e-12,6.789324e-12
5.800000e-10,1.030178e-12,2.104595e-17,1.578446e-17,4.384572e-18,1.495421e-11,1.878264e-11,1.053485e-11,1.495398e-11,5.619178e-12,9.317216e-16,1.053484e-11,1.495398e-11
5.802500e-10,1.281574e-12,-1.666138e-17,-1.753829e-18,0.000000e+00,2.127980e-11,2.389297e-11,1.795779e-11,2.127964e-11,1.398565e-11,7.592983e-16,1.795779e-11,2.127964e-11
5.805000e-10,1.414729e-12,1.753829e-17,-8.769145e-18,-3.507658e-18,2.539772e-11,2.667886e-11,2.335643e-11,2.539763e-11,2.057576e-11,5.368909e-16,2.335643e-11,2.539763e-11
5.807500e-10,1.429141e-12,-4.384572e-18,5.261487e-18,-7.015316e-18,2.714681e-11,2.709624e-11,2.645157e-11,2.714681e-11,2.499457e-11,2.879568e-16,2.645157e-11,2.714681e-11
5.810000e-10,1.333316e-12,0.000000e+00,1.753829e-18,5.261487e-18,2.657057e-11,2.529659e-11,2.717245e-11,2.657064e-11,2.705371e-11,3.551504e-17,2.717245e-11,2.657063e-11
5.812500e-10,1.143504e-12,-1.227680e-17,1.753829e-18,1.753829e-18,2.389769e-11,2.159941e-11,2.564636e-11,2.389782e-11,2.677080e-11,-1.986211e-16,2.564636e-11,2.389782e-11
5.815000e-10,8.820444e-13,3.332275e-17,1.753829e-18,1.753829e-18,1.950912e-11,1.645315e-11,2.217296e-11,1.950930e-11,2.435206e-11,-3.963653e-16,2.217296e-11,1.950930e-11
5.817500e-10,5.749244e-13,-9.646059e-18,1.753829e-18,1.753829e-18,1.389515e-11,1.038865e-11,1.718643e-11,1.389535e-11,2.016088e-11,-5.434677e-16,1.718643e-11,1.389536e-11
5.820000e-10,2.494050e-13,3.507658e-18,1.753829e-18,1.753829e-18,7.606959e-12,3.969459e-12,1.120970e-11,7.607178e-12,1.467597e-11,-6.325842e-16,1.120970e-11,7.607181e-12
5.822500e-10,-6.782057e-14,1.753829e-18,1.227680e-17,1.753829e-18,1.207010e-12,-2.256599e-12,4.804850e-12,1.207224e-12,8.443441e-12,-6.611935e-16,4.804849e-12,1.207221e-12
5.825000e-10,-3.532264e-13,-9.646059e-18,-1.753829e-18,5.261487e-18,-4.777667e-12,-7.800780e-12,-1.475638e-12,-4.777479e-12,2.027018e-12,-6.313784e-16,-1.475637e-12,-4.777481e-12
5.827500e-10,-5.873854e-13,1.578446e-17,-8.769145e-18,-1.753829e-18,-9.895569e-12,-1.226855e-11,-7.133150e-12,-9.895416e-12,-4.039221e-12,-5.510311e-16,-7.133148e-12,-9.895416e-12
5.830000e-10,-7.566544e-13,-1.753829e-18,1.578446e-17,1.753829e-18,-1.380151e-11,-1.538424e-11,-1.175926e-11,-1.380140e-11,-9.291970e-12,-4.308939e-16,-1.175926e-11,-1.380140e-11
5.832500e-10,-8.534518e-13,1.753829e-18,-1.227680e-17,1.578446e-17,-1.627627e-11,-1.700404e-11,-1.506184e-11,-1.627621e-11,-1.337085e-11,-2.854357e-16,-1.506184e-11,-1.627621e-11
5.835000e-10,-8.764988e-13,1.753829e-18,1.578446e-17,-3.507658e-18,-1.723446e-11,-1.711721e-11,-1.687963e-11,-1.723445e-11,-1.603956e-11,-1.278103e-16,-1.687963e-11,-1.723445e-11
5.837500e-10,-8.301925e-13,1.753829e-18,1.227680e-17,-8.769145e-18,-1.672075e-11,-1.583632e-11,-1.718491e-11,-1.672079e-11,-1.719525e-11,2.652666e-17,-1.718491e-11,-1.672079e-11
5.840000e-10,-7.242445e-13,0.000000e+00,-5.261487e-18,1.753829e-17,-1.489587e-11,-1.337815e-11,-1.607508e-11,-1.489595e-11,-1.686628e-11,1.659561e-16,-1.607508e-11,-1.489595e-11
5.842500e-10,-5.718140e-13,0.000000e+00,-1.403063e-17,-5.261487e-18,-1.201415e-11,-1.003773e-11,-1.375475e-11,-1.201426e-11,-1.519937e-11,2.789684e-16,-1.375475e-11,-1.201426e-11
5.845000e-10,-3.886239e-13,-1.227680e-17,2.104595e-17,2.630743e-18,-8.395295e-12,-6.157906e-12,-1.051040e-11,-8.395420e-12,-1.243817e-11,3.588772e-16,-1.051040e-11,-8.395414e-12
5.847500e-10,-1.916497e-13,1.227680e-17,-5.261487e-18,1.753829e-18,-4.393039e-12,-2.097600e-12,-6.680466e-12,-4.393171e-12,-8.895629e-12,4.017364e-16,-6.680467e-12,-4.393171e-12
5.850000e-10,2.808757e-15,-1.315372e-17,-1.403063e-17,1.753829e-18,-3.635801e-13,1.798792e-12,-2.623556e-12,-3.637082e-13,-4.922854e-12,4.068883e-16,-2.623557e-12,-3.637064e-13
5.852500e-10,1.797885e-13,0.000000e+00,7.015316e-18,0.000000e+00,3.363683e-12,5.228282e-12,1.312422e-12,3.363575e-12,-8.774503e-13,3.771828e-16,1.312424e-12,3.363577e-12
5.855000e-10,3.272645e-13,1.753829e-18,1.753829e-18,0.000000e+00,6.510827e-12,7.950652e-12,4.817756e-12,6.510739e-12,2.906182e-12,3.186488e-16,4.817760e-12,6.510737e-12
5.857500e-10,4.362904e-13,-1.227680e-17,1.753829e-18,-1.753829e-18,8.869871e-12,9.802912e-12,7.643086e-12,8.869816e-12,6.142228e-12,2.378631e-16,7.643085e-12,8.869815e-12
5.860000e-10,5.018143e-13,1.753829e-17,-8.769145e-18,1.753829e-18,1.031405e-11,1.070629e-11,9.614810e-12,1.031403e-11,8.612808e-12,1.441428e-16,9.614809e-12,1.031403e-11
5.862500e-10,5.225235e-13,-4.384572e-18,5.261487e-18,-2.630743e-18,1.080151e-11,1.066578e-11,1.064308e-11,1.080152e-11,1.018022e-11,4.636685e-17,1.064308e-11,1.080152e-11
5.865000e-10,5.009751e-13,0.000000e+00,1.753829e-18,8.769145e-19,1.037177e-11,9.762844e-12,1.072227e-11,1.037181e-11,1.079161e-11,-4.691492e-17,1.072227e-11,1.037181e-11
5.867500e-10,4.423578e-13,0.000000e+00,1.753829e-18,-3.507658e-18,9.135795e-12,8.142492e-12,9.924518e-12,9.135860e-12,1.047634e-11,-1.286872e-16,9.924518e-12,9.135856e-12
5.870000e-10,3.547461e-13,0.000000e+00,1.753829e-18,3.507658e-18,7.261090e-12,5.996205e-12,8.387462e-12,7.261176e-12,9.336831e-12,-1.922635e-16,8.387462e-12,7.261175e-12
5.872500e-10,2.474530e-13,0.000000e+00,1.753829e-18,1.753829e-18,4.953349e-12,3.542455e-12,6.297608e-12,4.953446e-12,7.534226e-12,-2.343554e-16,6.297608e-12,4.953445e-12
5.875000e-10,1.305954e-13,-1.227680e-17,1.753829e-18,1.753829e-18,2.436505e-12,1.006647e-12,3.871050e-12,2.436595e-12,5.270352e-12,-2.532091e-16,3.871050e-12,2.436601e-12
5.877500e-10,1.421303e-14,1.753829e-17,1.753829e-18,-8.769145e-18,-6.709097e-14,-1.397887e-12,1.333410e-12,-6.699977e-14,2.767910e-12,-2.490437e-16,1.333410e-12,-6.700240e-14
5.880000e-10,-9.270564e-14,-2.630743e-18,1.753829e-18,5.261487e-18,-2.354654e-12,-3.486296e-12,-1.099409e-12,-2.354578e-12,2.505301e-13,-2.242709e-16,-1.099410e-12,-2.354579e-12
5.882500e-10,-1.825043e-13,1.578446e-17,1.753829e-18,1.753829e-18,-4.257962e-12,-5.114964e-12,-3.238050e-12,-4.257903e-12,-2.075531e-12,-1.828367e-16,-3.238051e-12,-4.257899e-12
5.885000e-10,-2.500013e-13,-5.261487e-18,1.227680e-17,1.753829e-18,-5.654201e-12,-6.189807e-12,-4.932961e-12,-5.654157e-12,-4.036852e-12,-1.295641e-16,-4.932961e-12,-5.654159e-12
5.887500e-10,-2.915828e-13,-8.769145e-18,-1.753829e-18,1.753829e-18,-6.472215e-12,-6.669826e-12,-6.083306e-12,-6.472195e-12,-5.504240e-12,-6.993393e-17,-6.083307e-12,-6.472194e-12
5.890000e-10,-3.066973e-13,1.929212e-17,1.753829e-18,1.753829e-18,-6.694028e-12,-6.566037e-12,-6.641155e-12,-6.694029e-12,-6.399641e-12,-9.974902e-18,-6.641152e-12,-6.694027e-12
5.892500e-10,-2.962094e-13,-3.507658e-18,1.753829e-18,3.507658e-18,-6.351855e-12,-5.936207e-12,-6.610963e-12,-6.351876e-12,-6.698238e-12,4.647647e-17,-6.610962e-12,-6.351877e-12
5.895000e-10,-2.636286e-13,1.753829e-18,1.753829e-18,1.753829e-18,-5.521268e-12,-4.876206e-12,-6.044850e-12,-5.521303e-12,-6.426021e-12,9.350101e-17,-6.044849e-12,-5.521309e-12
5.897500e-10,-2.132612e-13,3.507658e-18,1.753829e-18,2.630743e-18,-4.311364e-12,-3.508972e-12,-5.034310e-12,-4.311414e-12,-5.653419e-12,1.289064e-16,-5.034308e-12,-4.311412e-12
5.900000e-10,-1.508793e-13,-1.753829e-18,1.753829e-18,1.753829e-18,-2.853036e-12,-1.972166e-12,-3.699440e-12,-2.853093e-12,-4.485814e-12,1.505004e-16,-3.699437e-12,-2.853095e-12
5.902500e-10,-8.246065e-14,2.630743e-18,1.753829e-18,1.139989e-17,-1.286426e-12,-4.056659e-13,-2.176700e-12,-1.286483e-12,-3.051954e-12,1.574061e-16,-2.176702e-12,-1.286484e-12
5.905000e-10,-1.387366e-14,1.753829e-18,1.753829e-18,-1.753829e-18,2.513447e-13,1.060067e-12,-6.063706e-13,2.512886e-13,-1.491498e-12,1.506101e-16,-6.063723e-13,2.512877e-13
5.907500e-10,4.928786e-14,-8.769145e-18,1.753829e-18,3.507658e-18,1.637124e-12,2.313880e-12,8.792611e-13,1.637079e-12,5.739054e-14,1.317564e-16,8.792576e-13,1.637079e-12
5.910000e-10,1.027437e-13,1.403063e-17,1.753829e-18,-1.753829e-18,2.770656e-12,3.271407e-12,2.166047e-12,2.770620e-12,1.469184e-12,1.032567e-16,2.166047e-12,2.770617e-12
5.912500e-10,1.430905e-13,-1.578446e-17,-8.769145e-18,2.630743e-18,3.580835e-12,3.879684e-12,3.165812e-12,3.580812e-12,2.640233e-12,6.872817e-17,3.165812e-12,3.580810e-12
5.915000e-10,1.681378e-13,3.507658e-18,-5.261487e-18,1.753829e-18,4.029072e-12,4.118855e-12,3.821355e-12,4.029061e-12,3.495385e-12,3.134969e-17,3.821353e-12,4.029058e-12
5.917500e-10,1.777435e-13,8.769145e-19,1.578446e-17,1.753829e-18,4.109690e-12,4.000977e-12,4.108520e-12,4.109689e-12,3.991730e-12,-5.590330e-18,4.108520e-12,4.109687e-12
5.920000e-10,1.721716e-13,-1.403063e-17,-1.753829e-18,0.000000e+00,3.847596e-12,3.566302e-12,4.035366e-12,3.847605e-12,4.119390e-12,-3.858424e-17,4.035364e-12,3.847608e-12
5.922500e-10,1.535197e-13,1.753829e-17,1.753829e-18,-1.753829e-18,3.293635e-12,2.877598e-12,3.638769e-12,3.293657e-12,3.899512e-12,-6.587820e-17,3.638767e-12,3.293653e-12
5.925000e-10,1.244105e-13,-3.507658e-18,-8.769145e-18,1.753829e-18,2.518207e-12,2.013066e-12,2.978941e-12,2.518231e-12,3.379895e-12,-8.484148e-17,2.978940e-12,2.518234e-12
5.927500e-10,8.818427e-14,0.000000e+00,5.261487e-18,-2.630743e-18,1.603829e-12,1.058604e-12,2.132505e-12,1.603852e-12,2.628795e-12,-9.514522e-17,2.132505e-12,1.603852e-12
5.930000e-10,4.839691e-14,0.000000e+00,1.227680e-17,8.769145e-19,6.373248e-13,1.001121e-13,1.184807e-12,6.373458e-13,1.727599e-12,-9.667982e-17,1.184806e-12,6.373502e-13
5.932500e-10,8.368395e-15,0.000000e+00,-1.753829e-18,-3.507658e-18,-2.976616e-13,-7.835441e-13,2.221672e-13,-2.976432e-13,7.630033e-13,-8.988373e-17,2.221680e-13,-2.976458e-13
5.935000e-10,-2.839975e-14,0.000000e+00,1.227680e-17,3.507658e-18,-1.127259e-12,-1.526442e-12,-6.752820e-13,-1.127249e-12,-1.805339e-13,-7.607233e-17,-6.752803e-13,-1.127248e-12
5.937500e-10,-5.946094e-14,0.000000e+00,-1.227680e-17,1.753829e-18,-1.792604e-12,-2.079868e-12,-1.439650e-12,-1.792603e-12,-1.027544e-12,-5.699944e-17,-1.439648e-12,-1.792600e-12
