time,"I(RX1)","I(RX2)","I(RIN)","I(LQ1|XI0)","I(LQ1|XI1)","I(LQ1|XI2)","I(LQ1|XI3)","I(LQ1|XI4)","I(LQ1|XI12)"
1.431000e-09,-6.702391e-04,-4.564691e-04,5.005194e-06,9.616892e-05,-2.668515e-06,-8.720766e-06,7.231272e-05,-7.889758e-05,-8.062250e-05
1.431200e-09,-6.730943e-04,-4.522482e-04,4.994171e-06,9.618782e-05,-2.694200e-06,-8.681762e-06,7.218354e-05,-7.883469e-05,-8.028042e-05
1.431400e-09,-6.759229e-04,-4.480094e-04,4.984597e-06,9.646248e-05,-2.752984e-06,-8.645294e-06,7.203002e-05,-7.884641e-05,-7.993911e-05
1.431600e-09,-6.787249e-04,-4.437531e-04,4.978083e-06,9.693507e-05,-2.839007e-06,-8.614396e-06,7.184810e-05,-7.893558e-05,-7.966030e-05
1.431800e-09,-6.815002e-04,-4.394793e-04,4.975646e-06,9.751546e-05,-2.943338e-06,-8.589549e-06,7.163673e-05,-7.909266e-05,-7.949277e-05
1.432000e-09,-6.842487e-04,-4.351882e-04,4.977541e-06,9.809840e-05,-3.054971e-06,-8.569147e-06,7.139773e-05,-7.929779e-05,-7.946549e-05
1.432200e-09,-6.869704e-04,-4.308800e-04,4.983240e-06,9.858289e-05,-3.162131e-06,-8.550409e-06,7.113536e-05,-7.952429e-05,-7.958411e-05
1.432400e-09,-6.896652e-04,-4.265549e-04,4.991547e-06,9.889011e-05,-3.253711e-06,-8.530498e-06,7.085557e-05,-7.974322e-05,-7.983121e-05
1.432600e-09,-6.923329e-04,-4.222130e-04,5.000843e-06,9.897683e-05,-3.320624e-06,-8.507581e-06,7.056507e-05,-7.992807e-05,-8.016988e-05
1.432800e-09,-6.949735e-04,-4.178544e-04,5.009407e-06,9.884154e-05,-3.356896e-06,-8.481590e-06,7.027048e-05,-8.005897e-05,-8.055031e-05
1.433000e-09,-6.975866e-04,-4.134793e-04,5.015741e-06,9.852260e-05,-3.360331e-06,-8.454509e-06,6.997749e-05,-8.012561e-05,-8.091811e-05
1.433200e-09,-7.001722e-04,-4.090879e-04,5.018837e-06,9.808910e-05,-3.332660e-06,-8.430123e-06,6.969037e-05,-8.012854e-05,-8.122315e-05
1.433400e-09,-7.027300e-04,-4.046803e-04,5.018325e-06,9.762670e-05,-3.279181e-06,-8.413288e-06,6.941158e-05,-8.007857e-05,-8.142763e-05
1.433600e-09,-7.052599e-04,-4.002566e-04,5.014499e-06,9.722144e-05,-3.207934e-06,-8.408867e-06,6.914177e-05,-7.999457e-05,-8.151171e-05
1.433800e-09,-7.077618e-04,-3.958172e-04,5.008216e-06,9.694452e-05,-3.128574e-06,-8.420558e-06,6.887988e-05,-7.989998e-05,-8.147612e-05
1.434000e-09,-7.102357e-04,-3.913620e-04,5.000716e-06,9.684065e-05,-3.051091e-06,-8.449873e-06,6.862344e-05,-7.981879e-05,-8.134113e-05
1.434200e-09,-7.126814e-04,-3.868913e-04,4.993383e-06,9.692169e-05,-2.984567e-06,-8.495471e-06,6.836891e-05,-7.977163e-05,-8.114229e-05
1.434400e-09,-7.150989e-04,-3.824054e-04,4.987505e-06,9.716617e-05,-2.936147e-06,-8.553023e-06,6.811208e-05,-7.977260e-05,-8.092387e-05
1.434600e-09,-7.174882e-04,-3.779043e-04,4.984060e-06,9.752464e-05,-2.910335e-06,-8.615638e-06,6.784847e-05,-7.982730e-05,-8.073123e-05
1.434800e-09,-7.198493e-04,-3.733882e-04,4.983550e-06,9.792961e-05,-2.908697e-06,-8.674815e-06,6.757360e-05,-7.993238e-05,-8.060336e-05
1.435000e-09,-7.221820e-04,-3.688575e-04,4.985938e-06,9.830833e-05,-2.929976e-06,-8.721759e-06,6.728331e-05,-8.007650e-05,-8.056698e-05
1.435200e-09,-7.244863e-04,-3.643123e-04,4.990661e-06,9.859608e-05,-2.970565e-06,-8.748818e-06,6.697390e-05,-8.024256e-05,-8.063282e-05
1.435400e-09,-7.267621e-04,-3.597527e-04,4.996763e-06,9.874747e-05,-3.025235e-06,-8.750808e-06,6.664229e-05,-8.041079e-05,-8.079459e-05
1.435600e-09,-7.290093e-04,-3.551791e-04,5.003079e-06,9.874379e-05,-3.087978e-06,-8.725951e-06,6.628607e-05,-8.056216e-05,-8.103077e-05
1.435800e-09,-7.312277e-04,-3.505915e-04,5.008467e-06,9.859504e-05,-3.152839e-06,-8.676287e-06,6.590353e-05,-8.068152e-05,-8.130868e-05
1.436000e-09,-7.334172e-04,-3.459901e-04,5.012012e-06,9.833665e-05,-3.214597e-06,-8.607443e-06,6.549365e-05,-8.075997e-05,-8.159024e-05
1.436200e-09,-7.355778e-04,-3.413752e-04,5.013183e-06,9.802165e-05,-3.269235e-06,-8.527823e-06,6.505607e-05,-8.079611e-05,-8.183848e-05
1.436400e-09,-7.377093e-04,-3.367469e-04,5.011905e-06,9.771022e-05,-3.314149e-06,-8.447341e-06,6.459109e-05,-8.079596e-05,-8.202362e-05
1.436600e-09,-7.398116e-04,-3.321054e-04,5.008542e-06,9.745858e-05,-3.348124e-06,-8.375905e-06,6.409959e-05,-8.077160e-05,-8.212780e-05
1.436800e-09,-7.418847e-04,-3.274507e-04,5.003805e-06,9.730921e-05,-3.371119e-06,-8.321927e-06,6.358296e-05,-8.073891e-05,-8.214764e-05
1.437000e-09,-7.439284e-04,-3.227832e-04,4.998607e-06,9.728419e-05,-3.383950e-06,-8.291081e-06,6.304294e-05,-8.071475e-05,-8.209424e-05
1.437200e-09,-7.459427e-04,-3.181029e-04,4.993894e-06,9.738233e-05,-3.387950e-06,-8.285520e-06,6.248149e-05,-8.071407e-05,-8.199073e-05
1.437400e-09,-7.479276e-04,-3.134101e-04,4.990478e-06,9.758066e-05,-3.384677e-06,-8.303650e-06,6.190052e-05,-8.074755e-05,-8.186795e-05
1.437600e-09,-7.498829e-04,-3.087048e-04,4.988903e-06,9.783951e-05,-3.375719e-06,-8.340496e-06,6.130164e-05,-8.082002e-05,-8.175898e-05
1.437800e-09,-7.518086e-04,-3.039874e-04,4.989360e-06,9.811036e-05,-3.362615e-06,-8.388567e-06,6.068592e-05,-8.092986e-05,-8.169365e-05
1.438000e-09,-7.537047e-04,-2.992579e-04,4.991665e-06,9.834500e-05,-3.346876e-06,-8.439063e-06,6.005366e-05,-8.106965e-05,-8.169381e-05
1.438200e-09,-7.555711e-04,-2.945166e-04,4.995313e-06,9.850412e-05,-3.330073e-06,-8.483222e-06,5.940419e-05,-8.122757e-05,-8.177010e-05
1.438400e-09,-7.574077e-04,-2.897637e-04,4.999578e-06,9.856400e-05,-3.313936e-06,-8.513585e-06,5.873575e-05,-8.138967e-05,-8.192075e-05
1.438600e-09,-7.592144e-04,-2.849993e-04,5.003662e-06,9.851997e-05,-3.300419e-06,-8.524971e-06,5.804547e-05,-8.154227e-05,-8.213236e-05
1.438800e-09,-7.609911e-04,-2.802238e-04,5.006842e-06,9.838622e-05,-3.291676e-06,-8.515031e-06,5.732944e-05,-8.167433e-05,-8.238255e-05
1.439000e-09,-7.627378e-04,-2.754372e-04,5.008601e-06,9.819221e-05,-3.289950e-06,-8.484318e-06,5.658283e-05,-8.177921e-05,-8.264404e-05
1.439200e-09,-7.644544e-04,-2.706399e-04,5.008706e-06,9.797647e-05,-3.297360e-06,-8.435880e-06,5.580013e-05,-8.185574e-05,-8.288932e-05
1.439400e-09,-7.661408e-04,-2.658319e-04,5.007235e-06,9.777919e-05,-3.315623e-06,-8.374486e-06,5.497538e-05,-8.190815e-05,-8.309530e-05
1.439600e-09,-7.677969e-04,-2.610136e-04,5.004544e-06,9.763490e-05,-3.345766e-06,-8.305631e-06,5.410247e-05,-8.194527e-05,-8.324704e-05
1.439800e-09,-7.694227e-04,-2.561851e-04,5.001184e-06,9.756663e-05,-3.387877e-06,-8.234504e-06,5.317541e-05,-8.197883e-05,-8.333988e-05
1.440000e-09,-7.710181e-04,-2.513465e-04,4.997796e-06,9.758251e-05,-3.440955e-06,-8.165083e-06,5.218859e-05,-8.202145e-05,-8.337991e-05
1.440200e-09,-7.725831e-04,-2.464980e-04,4.994990e-06,9.767506e-05,-3.502901e-06,-8.099499e-06,5.113700e-05,-8.208449e-05,-8.338242e-05
1.440400e-09,-7.741175e-04,-2.416399e-04,4.993241e-06,9.782338e-05,-3.570675e-06,-8.037752e-06,5.001639e-05,-8.217626e-05,-8.336900e-05
1.440600e-09,-7.756214e-04,-2.367723e-04,4.992812e-06,9.799758e-05,-3.640606e-06,-7.977779e-06,4.882344e-05,-8.230076e-05,-8.336356e-05
1.440800e-09,-7.770947e-04,-2.318953e-04,4.993714e-06,9.816461e-05,-3.708826e-06,-7.915842e-06,4.755591e-05,-8.245719e-05,-8.338830e-05
1.441000e-09,-7.785373e-04,-2.270091e-04,4.995716e-06,9.829439e-05,-3.771777e-06,-7.847134e-06,4.621274e-05,-8.264030e-05,-8.346001e-05
1.441200e-09,-7.799492e-04,-2.221138e-04,4.998402e-06,9.836507e-05,-3.826704e-06,-7.766463e-06,4.479430e-05,-8.284137e-05,-8.358747e-05
1.441400e-09,-7.813303e-04,-2.172096e-04,5.001250e-06,9.836662e-05,-3.872084e-06,-7.668905e-06,4.330256e-05,-8.304977e-05,-8.377030e-05
1.441600e-09,-7.826806e-04,-2.122966e-04,5.003740e-06,9.830196e-05,-3.907912e-06,-7.550305e-06,4.174148e-05,-8.325469e-05,-8.399925e-05
1.441800e-09,-7.839999e-04,-2.073750e-04,5.005443e-06,9.818577e-05,-3.935804e-06,-7.407574e-06,4.011732e-05,-8.344684e-05,-8.425803e-05
1.442000e-09,-7.852883e-04,-2.024448e-04,5.006100e-06,9.804113e-05,-3.958916e-06,-7.238746e-06,3.843915e-05,-8.361970e-05,-8.452608e-05
1.442200e-09,-7.865458e-04,-1.975061e-04,5.005653e-06,9.789488e-05,-3.981668e-06,-7.042857e-06,3.671922e-05,-8.377025e-05,-8.478204e-05
1.442400e-09,-7.877721e-04,-1.925592e-04,5.004250e-06,9.777256e-05,-4.009332e-06,-6.819704e-06,3.497329e-05,-8.389905e-05,-8.500710e-05
1.442600e-09,-7.889674e-04,-1.876043e-04,5.002202e-06,9.769381e-05,-4.047525e-06,-6.569597e-06,3.322084e-05,-8.400962e-05,-8.518780e-05
1.442800e-09,-7.901315e-04,-1.826414e-04,4.999920e-06,9.766921e-05,-4.101677e-06,-6.293204e-06,3.148490e-05,-8.410735e-05,-8.531784e-05
1.443000e-09,-7.912644e-04,-1.776709e-04,4.997838e-06,9.769876e-05,-4.176529e-06,-5.991570e-06,2.979155e-05,-8.419823e-05,-8.539851e-05
1.443200e-09,-7.923661e-04,-1.726929e-04,4.996330e-06,9.777246e-05,-4.275710e-06,-5.666342e-06,2.816894e-05,-8.428750e-05,-8.543791e-05
1.443400e-09,-7.934365e-04,-1.677080e-04,4.995650e-06,9.787258e-05,-4.401430e-06,-5.320188e-06,2.664597e-05,-8.437860e-05,-8.544906e-05
1.443600e-09,-7.944755e-04,-1.627163e-04,4.995891e-06,9.797722e-05,-4.554286e-06,-4.957323e-06,2.525053e-05,-8.447259e-05,-8.544734e-05
1.443800e-09,-7.954832e-04,-1.577182e-04,4.996973e-06,9.806449e-05,-4.733180e-06,-4.584021e-06,2.400756e-05,-8.456804e-05,-8.544773e-05
1.444000e-09,-7.964595e-04,-1.527141e-04,4.998668e-06,9.811650e-05,-4.935332e-06,-4.208968e-06,2.293716e-05,-8.466142e-05,-8.546232e-05
1.444200e-09,-7.974044e-04,-1.477042e-04,5.000645e-06,9.812242e-05,-5.156348e-06,-3.843311e-06,2.205290e-05,-8.474791e-05,-8.549850e-05
1.444400e-09,-7.983177e-04,-1.426887e-04,5.002535e-06,9.808018e-05,-5.390330e-06,-3.500291e-06,2.136060e-05,-8.482240e-05,-8.555807e-05
1.444600e-09,-7.991996e-04,-1.376679e-04,5.004002e-06,9.799648e-05,-5.630034e-06,-3.194445e-06,2.085770e-05,-8.488050e-05,-8.563734e-05
1.444800e-09,-8.000499e-04,-1.326419e-04,5.004798e-06,9.788523e-05,-5.867060e-06,-2.940393e-06,2.053330e-05,-8.491934e-05,-8.572815e-05
1.445000e-09,-8.008686e-04,-1.276109e-04,5.004805e-06,9.776477e-05,-6.092117e-06,-2.751354e-06,2.036886e-05,-8.493811e-05,-8.581961e-05
1.445200e-09,-8.016557e-04,-1.225752e-04,5.004049e-06,9.765444e-05,-6.295391e-06,-2.637570e-06,2.033951e-05,-8.493818e-05,-8.590021e-05
1.445400e-09,-8.024112e-04,-1.175348e-04,5.002685e-06,9.757123e-05,-6.467021e-06,-2.604871e-06,2.041569e-05,-8.492284e-05,-8.595999e-05
1.445600e-09,-8.031349e-04,-1.124901e-04,5.000968e-06,9.752690e-05,-6.597720e-06,-2.653587e-06,2.056503e-05,-8.489678e-05,-8.599230e-05
1.445800e-09,-8.038270e-04,-1.074412e-04,4.999198e-06,9.752623e-05,-6.679497e-06,-2.778017e-06,2.075433e-05,-8.486534e-05,-8.599498e-05
1.446000e-09,-8.044873e-04,-1.023885e-04,4.997669e-06,9.756662e-05,-6.706446e-06,-2.966547e-06,2.095129e-05,-8.483375e-05,-8.597071e-05
1.446200e-09,-8.051159e-04,-9.733196e-05,4.996618e-06,9.763889e-05,-6.675533e-06,-3.202433e-06,2.112612e-05,-8.480646e-05,-8.592649e-05
1.446400e-09,-8.057127e-04,-9.227191e-05,4.996184e-06,9.772925e-05,-6.587271e-06,-3.465194e-06,2.125281e-05,-8.478662e-05,-8.587247e-05
1.446600e-09,-8.062777e-04,-8.720844e-05,4.996394e-06,9.782192e-05,-6.446210e-06,-3.732408e-06,2.131008e-05,-8.477589e-05,-8.582020e-05
1.446800e-09,-8.068108e-04,-8.214166e-05,4.997164e-06,9.790194e-05,-6.261126e-06,-3.981709e-06,2.128214e-05,-8.477439e-05,-8.578072e-05
1.447000e-09,-8.073121e-04,-7.707168e-05,4.998319e-06,9.795765e-05,-6.044846e-06,-4.192718e-06,2.115903e-05,-8.478097e-05,-8.576282e-05
1.447200e-09,-8.077815e-04,-7.199860e-05,4.999633e-06,9.798245e-05,-5.813688e-06,-4.348661e-06,2.093689e-05,-8.479364e-05,-8.577168e-05
1.447400e-09,-8.082191e-04,-6.692255e-05,5.000869e-06,9.797550e-05,-5.586501e-06,-4.437507e-06,2.061781e-05,-8.480998e-05,-8.580811e-05
1.447600e-09,-8.086247e-04,-6.184365e-05,5.001828e-06,9.794135e-05,-5.383395e-06,-4.452525e-06,2.020955e-05,-8.482765e-05,-8.586856e-05
1.447800e-09,-8.089984e-04,-5.676205e-05,5.002376e-06,9.788868e-05,-5.224244e-06,-4.392245e-06,1.972492e-05,-8.484479e-05,-8.594584e-05
1.448000e-09,-8.093402e-04,-5.167793e-05,5.002468e-06,9.782829e-05,-5.127130e-06,-4.259935e-06,1.918097e-05,-8.486024e-05,-8.603031e-05
1.448200e-09,-8.096500e-04,-4.659148e-05,5.002147e-06,9.777095e-05,-5.106861e-06,-4.062722e-06,1.859787e-05,-8.487362e-05,-8.611157e-05
1.448400e-09,-8.099278e-04,-4.150295e-05,5.001531e-06,9.772534e-05,-5.173738e-06,-3.810544e-06,1.799770e-05,-8.488531e-05,-8.618009e-05
1.448600e-09,-8.101737e-04,-3.641259e-05,5.000786e-06,9.769657e-05,-5.332684e-06,-3.515107e-06,1.740297e-05,-8.489623e-05,-8.622873e-05
1.448800e-09,-8.103876e-04,-3.132068e-05,5.000093e-06,9.768543e-05,-5.582820e-06,-3.188982e-06,1.683520e-05,-8.490754e-05,-8.625377e-05
1.449000e-09,-8.105695e-04,-2.622751e-05,4.999610e-06,9.768852e-05,-5.917512e-06,-2.844905e-06,1.631346e-05,-8.492040e-05,-8.625537e-05
1.449200e-09,-8.107194e-04,-2.113336e-05,4.999446e-06,9.769917e-05,-6.324874e-06,-2.495303e-06,1.585311e-05,-8.493563e-05,-8.623738e-05
1.449400e-09,-8.108373e-04,-1.603847e-05,4.999640e-06,9.770893e-05,-6.788649e-06,-2.151999e-06,1.546476e-05,-8.495352e-05,-8.620652e-05
1.449600e-09,-8.109232e-04,-1.094306e-05,5.000157e-06,9.770939e-05,-7.289378e-06,-1.826013e-06,1.515367e-05,-8.497376e-05,-8.617114e-05
1.449800e-09,-8.109771e-04,-5.847339e-06,5.000898e-06,9.769386e-05,-7.805737e-06,-1.527386e-06,1.491952e-05,-8.499532e-05,-8.613977e-05
1.450000e-09,-8.109989e-04,-7.514845e-07,5.001718e-06,9.765878e-05,-8.315926e-06,-1.264953e-06,1.475674e-05,-8.501665e-05,-8.611966e-05
1.450200e-09,-8.109888e-04,4.344318e-06,5.002455e-06,9.760439e-05,-8.799014e-06,-1.046034e-06,1.465525e-05,-8.503576e-05,-8.611569e-05
1.450400e-09,-8.109466e-04,9.439877e-06,5.002963e-06,9.753478e-05,-9.236147e-06,-8.760474e-07,1.460158e-05,-8.505052e-05,-8.612956e-05
1.450600e-09,-8.108724e-04,1.453499e-05,5.003135e-06,9.745714e-05,-9.611557e-06,-7.581037e-07,1.458026e-05,-8.505886e-05,-8.615977e-05
1.450800e-09,-8.107662e-04,1.962943e-05,5.002926e-06,9.738050e-05,-9.913345e-06,-6.926574e-07,1.457538e-05,-8.505908e-05,-8.620190e-05
1.451000e-09,-8.106280e-04,2.472302e-05,5.002354e-06,9.731417e-05,-1.013399e-05,-6.772990e-07,1.457203e-05,-8.505003e-05,-8.624960e-05
1.451200e-09,-8.104578e-04,2.981553e-05,5.001502e-06,9.726608e-05,-1.027063e-05,-7.067691e-07,1.455756e-05,-8.503129e-05,-8.629571e-05
1.451400e-09,-8.102555e-04,3.490681e-05,5.000497e-06,9.724153e-05,-1.032503e-05,-7.732402e-07,1.452253e-05,-8.500321e-05,-8.633356e-05
1.451600e-09,-8.100213e-04,3.999668e-05,4.999491e-06,9.724229e-05,-1.030341e-05,-8.668684e-07,1.446123e-05,-8.496690e-05,-8.635808e-05
1.451800e-09,-8.097552e-04,4.508498e-05,4.998630e-06,9.726641e-05,-1.021600e-05,-9.765730e-07,1.437182e-05,-8.492411e-05,-8.636664e-05
1.452000e-09,-8.094570e-04,5.017154e-05,4.998037e-06,9.730858e-05,-1.007641e-05,-1.090960e-06,1.425601e-05,-8.487707e-05,-8.635939e-05
1.452200e-09,-8.091269e-04,5.525621e-05,4.997784e-06,9.736112e-05,-9.900961e-06,-1.199278e-06,1.411840e-05,-8.482821e-05,-8.633914e-05
1.452400e-09,-8.087649e-04,6.033879e-05,4.997890e-06,9.741523e-05,-9.707747e-06,-1.292284e-06,1.396562e-05,-8.477995e-05,-8.631076e-05
1.452600e-09,-8.083709e-04,6.541907e-05,4.998319e-06,9.746239e-05,-9.515757e-06,-1.362910e-06,1.380529e-05,-8.473446e-05,-8.628028e-05
1.452800e-09,-8.079450e-04,7.049685e-05,4.998984e-06,9.749567e-05,-9.343879e-06,-1.406651e-06,1.364500e-05,-8.469349e-05,-8.625385e-05
1.453000e-09,-8.074873e-04,7.557192e-05,4.999773e-06,9.751061e-05,-9.209951e-06,-1.421627e-06,1.349142e-05,-8.465821e-05,-8.623667e-05
1.453200e-09,-8.069976e-04,8.064405e-05,5.000564e-06,9.750570e-05,-9.129858e-06,-1.408330e-06,1.334961e-05,-8.462920e-05,-8.623220e-05
1.453400e-09,-8.064761e-04,8.571303e-05,5.001249e-06,9.748231e-05,-9.116757e-06,-1.369103e-06,1.322257e-05,-8.460641e-05,-8.624162e-05
1.453600e-09,-8.059227e-04,9.077863e-05,5.001749e-06,9.744411e-05,-9.180476e-06,-1.307449e-06,1.311115e-05,-8.458925e-05,-8.626377e-05
1.453800e-09,-8.053375e-04,9.584061e-05,5.002027e-06,9.739617e-05,-9.327126e-06,-1.227262e-06,1.301413e-05,-8.457669e-05,-8.629541e-05
1.454000e-09,-8.047206e-04,1.008988e-04,5.002092e-06,9.734387e-05,-9.558976e-06,-1.132110e-06,1.292863e-05,-8.456740e-05,-8.633186e-05
1.454200e-09,-8.040718e-04,1.059528e-04,5.001990e-06,9.729192e-05,-9.874579e-06,-1.024668e-06,1.285061e-05,-8.455985e-05,-8.636785e-05
1.454400e-09,-8.033914e-04,1.110026e-04,5.001795e-06,9.724346e-05,-1.026915e-05,-9.063717e-07,1.277540e-05,-8.455248e-05,-8.639839e-05
1.454600e-09,-8.026792e-04,1.160479e-04,5.001592e-06,9.719969e-05,-1.073517e-05,-7.773455e-07,1.269831e-05,-8.454382e-05,-8.641960e-05
1.454800e-09,-8.019353e-04,1.210885e-04,5.001461e-06,9.715975e-05,-1.126309e-05,-6.365831e-07,1.261508e-05,-8.453252e-05,-8.642931e-05
1.455000e-09,-8.011598e-04,1.261241e-04,5.001461e-06,9.712106e-05,-1.184223e-05,-4.823506e-07,1.252229e-05,-8.451747e-05,-8.642734e-05
1.455200e-09,-8.003526e-04,1.311548e-04,5.001619e-06,9.708003e-05,-1.246155e-05,-3.127311e-07,1.241757e-05,-8.449777e-05,-8.641541e-05
1.455400e-09,-7.995138e-04,1.361801e-04,5.001930e-06,9.703280e-05,-1.311051e-05,-1.262154e-07,1.229972e-05,-8.447275e-05,-8.639678e-05
1.455600e-09,-7.986435e-04,1.412001e-04,5.002356e-06,9.697611e-05,-1.377966e-05,7.775984e-08,1.216872e-05,-8.444192e-05,-8.637563e-05
1.455800e-09,-7.977416e-04,1.462145e-04,5.002835e-06,9.690795e-05,-1.446122e-05,2.984130e-07,1.202565e-05,-8.440492e-05,-8.635626e-05
1.456000e-09,-7.968083e-04,1.512230e-04,5.003297e-06,9.682793e-05,-1.514935e-05,5.334214e-07,1.187253e-05,-8.436143e-05,-8.634243e-05
1.456200e-09,-7.958435e-04,1.562256e-04,5.003675e-06,9.673742e-05,-1.584030e-05,7.789571e-07,1.171216e-05,-8.431119e-05,-8.633668e-05
1.456400e-09,-7.948473e-04,1.612219e-04,5.003918e-06,9.663921e-05,-1.653237e-05,1.029948e-06,1.154792e-05,-8.425387e-05,-8.633997e-05
1.456600e-09,-7.938197e-04,1.662119e-04,5.004002e-06,9.653698e-05,-1.722574e-05,1.280529e-06,1.138362e-05,-8.418912e-05,-8.635165e-05
1.456800e-09,-7.927607e-04,1.711953e-04,5.003932e-06,9.643466e-05,-1.792222e-05,1.524609e-06,1.122320e-05,-8.411654e-05,-8.636956e-05
1.457000e-09,-7.916705e-04,1.761720e-04,5.003741e-06,9.633562e-05,-1.862493e-05,1.756490e-06,1.107061e-05,-8.403570e-05,-8.639054e-05
1.457200e-09,-7.905490e-04,1.811416e-04,5.003485e-06,9.624213e-05,-1.933799e-05,1.971448e-06,1.092952e-05,-8.394622e-05,-8.641099e-05
1.457400e-09,-7.893963e-04,1.861041e-04,5.003230e-06,9.615492e-05,-2.006625e-05,2.166200e-06,1.080309e-05,-8.384779e-05,-8.642752e-05
1.457600e-09,-7.882124e-04,1.910591e-04,5.003043e-06,9.607304e-05,-2.081508e-05,2.339223e-06,1.069372e-05,-8.374024e-05,-8.643756e-05
1.457800e-09,-7.869974e-04,1.960066e-04,5.002978e-06,9.599404e-05,-2.159021e-05,2.490868e-06,1.060283e-05,-8.362354e-05,-8.643972e-05
1.458000e-09,-7.857514e-04,2.009462e-04,5.003071e-06,9.591436e-05,-2.239771e-05,2.623290e-06,1.053066e-05,-8.349782e-05,-8.643402e-05
1.458200e-09,-7.844743e-04,2.058777e-04,5.003333e-06,9.582991e-05,-2.324395e-05,2.740203e-06,1.047614e-05,-8.336331e-05,-8.642186e-05
1.458400e-09,-7.831663e-04,2.108011e-04,5.003747e-06,9.573665e-05,-2.413570e-05,2.846497e-06,1.043692e-05,-8.322031e-05,-8.640565e-05
1.458600e-09,-7.818273e-04,2.157159e-04,5.004281e-06,9.563117e-05,-2.508020e-05,2.947767e-06,1.040943e-05,-8.306908e-05,-8.638841e-05
1.458800e-09,-7.804575e-04,2.206221e-04,5.004888e-06,9.551107e-05,-2.608531e-05,3.049822e-06,1.038915e-05,-8.290977e-05,-8.637320e-05
1.459000e-09,-7.790569e-04,2.255194e-04,5.005519e-06,9.537516e-05,-2.715959e-05,3.158199e-06,1.037092e-05,-8.274233e-05,-8.636262e-05
1.459200e-09,-7.776255e-04,2.304076e-04,5.006131e-06,9.522336e-05,-2.831240e-05,3.277735e-06,1.034942e-05,-8.256651e-05,-8.635830e-05
1.459400e-09,-7.761634e-04,2.352865e-04,5.006697e-06,9.505642e-05,-2.955392e-05,3.412229e-06,1.031961e-05,-8.238182e-05,-8.636074e-05
1.459600e-09,-7.746707e-04,2.401560e-04,5.007211e-06,9.487554e-05,-3.089511e-05,3.564180e-06,1.027723e-05,-8.218768e-05,-8.636919e-05
1.459800e-09,-7.731474e-04,2.450158e-04,5.007682e-06,9.468182e-05,-3.234763e-05,3.734632e-06,1.021921e-05,-8.198352e-05,-8.638188e-05
1.460000e-09,-7.715936e-04,2.498660e-04,5.008142e-06,9.447585e-05,-3.392350e-05,3.923087e-06,1.014396e-05,-8.176900e-05,-8.639629e-05
1.460200e-09,-7.700093e-04,2.547062e-04,5.008628e-06,9.425735e-05,-3.563482e-05,4.127495e-06,1.005150e-05,-8.154433e-05,-8.640967e-05
1.460400e-09,-7.683946e-04,2.595366e-04,5.009180e-06,9.402507e-05,-3.749307e-05,4.344306e-06,9.943449e-06,-8.131049e-05,-8.641950e-05
1.460600e-09,-7.667496e-04,2.643569e-04,5.009831e-06,9.377690e-05,-3.950828e-05,4.568581e-06,9.822865e-06,-8.106958e-05,-8.642387e-05
1.460800e-09,-7.650743e-04,2.691671e-04,5.010593e-06,9.351018e-05,-4.168775e-05,4.794169e-06,9.693915e-06,-8.082498e-05,-8.642187e-05
1.461000e-09,-7.633689e-04,2.739673e-04,5.011457e-06,9.322227e-05,-4.403435e-05,5.013971e-06,9.561492e-06,-8.058145e-05,-8.641362e-05
1.461200e-09,-7.616332e-04,2.787573e-04,5.012380e-06,9.291127e-05,-4.654410e-05,5.220304e-06,9.430806e-06,-8.034507e-05,-8.640028e-05
1.461400e-09,-7.598675e-04,2.835372e-04,5.013288e-06,9.257681e-05,-4.920331e-05,5.405395e-06,9.306992e-06,-8.012290e-05,-8.638379e-05
1.461600e-09,-7.580718e-04,2.883069e-04,5.014076e-06,9.222087e-05,-5.198500e-05,5.562000e-06,9.194789e-06,-7.992244e-05,-8.636650e-05
1.461800e-09,-7.562462e-04,2.930664e-04,5.014616e-06,9.184843e-05,-5.484531e-05,5.684125e-06,9.098304e-06,-7.975090e-05,-8.635079e-05
1.462000e-09,-7.543907e-04,2.978155e-04,5.014763e-06,9.146798e-05,-5.772053e-05,5.767780e-06,9.020843e-06,-7.961439e-05,-8.633862e-05
1.462200e-09,-7.525054e-04,3.025540e-04,5.014384e-06,9.109152e-05,-6.052599e-05,5.811625e-06,8.964787e-06,-7.951703e-05,-8.633123e-05
1.462400e-09,-7.505904e-04,3.072817e-04,5.013371e-06,9.073403e-05,-6.315837e-05,5.817363e-06,8.931455e-06,-7.946038e-05,-8.632898e-05
1.462600e-09,-7.486458e-04,3.119981e-04,5.011683e-06,9.041225e-05,-6.550264e-05,5.789694e-06,8.920945e-06,-7.944302e-05,-8.633129e-05
1.462800e-09,-7.466715e-04,3.167026e-04,5.009358e-06,9.014281e-05,-6.744382e-05,5.735779e-06,8.931937e-06,-7.946055e-05,-8.633680e-05
1.463000e-09,-7.446678e-04,3.213946e-04,5.006532e-06,8.993993e-05,-6.888248e-05,5.664226e-06,8.961523e-06,-7.950587e-05,-8.634364e-05
1.463200e-09,-7.426347e-04,3.260732e-04,5.003424e-06,8.981321e-05,-6.975081e-05,5.583833e-06,9.005144e-06,-7.956981e-05,-8.634972e-05
